2019-07-12 11:37:00 INFO     Loading Data
2019-07-12 11:37:07 INFO     Model Setting Up
2019-07-12 11:37:14 INFO     train_dir : [../dataset/mnist/train]
2019-07-12 11:37:14 INFO     test_dir : [../dataset/mnist/test]
2019-07-12 11:37:14 INFO     save_dir : [./save]
2019-07-12 11:37:14 INFO     gpu : [5]
2019-07-12 11:37:14 INFO     num_epochs : [300]
2019-07-12 11:37:14 INFO     batch_size : [256]
2019-07-12 11:37:14 INFO     num_points : [512]
2019-07-12 11:37:14 INFO     visualize : [False]
2019-07-12 11:37:14 INFO     log_interval : [1000]
2019-07-12 11:37:14 INFO     save_interval : [20]
2019-07-12 11:37:14 INFO     baselr : [5e-05]
2019-07-12 11:37:14 INFO     density_radius : [0.2]
2019-07-12 11:37:14 INFO     num_grids : [3]
2019-07-12 11:37:14 INFO     base_radius : [1]
2019-07-12 11:37:14 INFO     static_sigma : [0.05]
2019-07-12 11:37:14 INFO     use_static_sigma : [False]
2019-07-12 11:37:14 INFO     use_weights : [False]
2019-07-12 11:37:14 INFO     sigma_layer_diff : [True]
2019-07-12 11:37:14 INFO     feature_out1 : [8]
2019-07-12 11:37:14 INFO     feature_out2 : [16]
2019-07-12 11:37:14 INFO     feature_out3 : [32]
2019-07-12 11:37:14 INFO     feature_out4 : [64]
2019-07-12 11:37:14 INFO     feature_out5 : [128]
2019-07-12 11:37:14 INFO     num_classes : [10]
2019-07-12 11:37:14 INFO     num_so3_layers : [3]
2019-07-12 11:37:14 INFO     bandwidth_0 : [10]
2019-07-12 11:37:14 INFO     bandwidth_out1 : [10]
2019-07-12 11:37:14 INFO     bandwidth_out2 : [8]
2019-07-12 11:37:14 INFO     bandwidth_out3 : [6]
2019-07-12 11:37:14 INFO     bandwidth_out4 : [4]
2019-07-12 11:37:14 INFO     bandwidth_out5 : [2]
2019-07-12 11:37:14 INFO     resume_training : [0]
2019-07-12 11:37:14 INFO     Start Training
2019-07-12 11:37:24 INFO     Batch: [0/235] Epoch: [0] Loss: [2.2870259284973145]
2019-07-12 11:37:24 INFO     Batch: [1/235] Epoch: [0] Loss: [2.2883758544921875]
2019-07-12 11:37:24 INFO     Batch: [2/235] Epoch: [0] Loss: [2.288267215092977]
2019-07-12 11:37:25 INFO     Batch: [3/235] Epoch: [0] Loss: [2.2873361706733704]
2019-07-12 11:37:25 INFO     Batch: [4/235] Epoch: [0] Loss: [2.2861299991607664]
2019-07-12 11:37:25 INFO     Batch: [5/235] Epoch: [0] Loss: [2.2854092121124268]
2019-07-12 11:37:25 INFO     Batch: [6/235] Epoch: [0] Loss: [2.285879680088588]
2019-07-12 11:37:26 INFO     Batch: [7/235] Epoch: [0] Loss: [2.2861284613609314]
2019-07-12 11:37:26 INFO     Batch: [8/235] Epoch: [0] Loss: [2.283846828672621]
2019-07-12 11:37:26 INFO     Batch: [9/235] Epoch: [0] Loss: [2.2836292028427123]
2019-07-12 11:37:27 INFO     Batch: [10/235] Epoch: [0] Loss: [2.282401453364979]
2019-07-12 11:37:27 INFO     Batch: [11/235] Epoch: [0] Loss: [2.280599276224772]
2019-07-12 11:37:27 INFO     Batch: [12/235] Epoch: [0] Loss: [2.279634347328773]
2019-07-12 11:37:28 INFO     Batch: [13/235] Epoch: [0] Loss: [2.2794145345687866]
2019-07-12 11:37:28 INFO     Batch: [14/235] Epoch: [0] Loss: [2.278715737660726]
2019-07-12 11:37:28 INFO     Batch: [15/235] Epoch: [0] Loss: [2.2777261584997177]
2019-07-12 11:37:29 INFO     Batch: [16/235] Epoch: [0] Loss: [2.2766007395351635]
2019-07-12 11:37:29 INFO     Batch: [17/235] Epoch: [0] Loss: [2.2757945193184748]
2019-07-12 11:37:29 INFO     Batch: [18/235] Epoch: [0] Loss: [2.2748677730560303]
2019-07-12 11:37:30 INFO     Batch: [19/235] Epoch: [0] Loss: [2.2738350868225097]
2019-07-12 11:37:30 INFO     Batch: [20/235] Epoch: [0] Loss: [2.2730390571412586]
2019-07-12 11:37:30 INFO     Batch: [21/235] Epoch: [0] Loss: [2.271289337765087]
2019-07-12 11:37:31 INFO     Batch: [22/235] Epoch: [0] Loss: [2.2701360661050547]
2019-07-12 11:37:31 INFO     Batch: [23/235] Epoch: [0] Loss: [2.269582470258077]
2019-07-12 11:37:31 INFO     Batch: [24/235] Epoch: [0] Loss: [2.2681793212890624]
2019-07-12 11:37:32 INFO     Batch: [25/235] Epoch: [0] Loss: [2.267252252652095]
2019-07-12 11:37:32 INFO     Batch: [26/235] Epoch: [0] Loss: [2.266731350510209]
2019-07-12 11:37:32 INFO     Batch: [27/235] Epoch: [0] Loss: [2.2656446269580295]
2019-07-12 11:37:32 INFO     Batch: [28/235] Epoch: [0] Loss: [2.2640387765292465]
2019-07-12 11:37:33 INFO     Batch: [29/235] Epoch: [0] Loss: [2.2629062573115033]
2019-07-12 11:37:33 INFO     Batch: [30/235] Epoch: [0] Loss: [2.261763472710886]
2019-07-12 11:37:33 INFO     Batch: [31/235] Epoch: [0] Loss: [2.2609739899635315]
2019-07-12 11:37:34 INFO     Batch: [32/235] Epoch: [0] Loss: [2.2602890766028203]
2019-07-12 11:37:34 INFO     Batch: [33/235] Epoch: [0] Loss: [2.2594079831067253]
2019-07-12 11:37:34 INFO     Batch: [34/235] Epoch: [0] Loss: [2.258434431893485]
2019-07-12 11:37:35 INFO     Batch: [35/235] Epoch: [0] Loss: [2.257750882042779]
