2019-04-05 14:02:04 INFO     Loading Data
2019-04-05 14:02:05 INFO     Model Setting Up
2019-04-05 14:02:13 INFO     Start Training
2019-04-05 14:02:13 INFO     train_dir: ../mnist/train
2019-04-05 14:02:13 INFO     test_dir: ../mnist/test
2019-04-05 14:02:13 INFO     save_dir: ./save
2019-04-05 14:02:13 INFO     num_epochs: 2000
2019-04-05 14:02:13 INFO     batch_size: 500
2019-04-05 14:02:13 INFO     num_points: 512
2019-04-05 14:02:13 INFO     sigma: 0.05
2019-04-05 14:02:13 INFO     log_interval: 1000
2019-04-05 14:02:13 INFO     save_interval: 50
2019-04-05 14:02:13 INFO     baselr: 3e-05
2019-04-05 14:02:13 INFO     density_radius: 0.3
2019-04-05 14:02:13 INFO     feature_out1: 8
2019-04-05 14:02:13 INFO     feature_out2: 16
2019-04-05 14:02:13 INFO     feature_out3: 32
2019-04-05 14:02:13 INFO     feature_out4: 64
2019-04-05 14:02:13 INFO     num_classes: 10
2019-04-05 14:02:13 INFO     bandwidth_0: 8
2019-04-05 14:02:13 INFO     bandwidth_out1: 8
2019-04-05 14:02:13 INFO     bandwidth_out2: 6
2019-04-05 14:02:13 INFO     bandwidth_out3: 4
2019-04-05 14:02:13 INFO     bandwidth_out4: 2
2019-04-05 14:02:20 INFO     Batch: [0/120] Epoch: [0] Loss: [2.313988208770752]
2019-04-05 14:02:20 INFO     Accuracy: [0.10454545454545455]

2019-04-05 14:02:20 INFO     Batch: [1/120] Epoch: [0] Loss: [2.312953472137451]
2019-04-05 14:02:21 INFO     Batch: [2/120] Epoch: [0] Loss: [2.3135128021240234]
2019-04-05 14:02:21 INFO     Batch: [3/120] Epoch: [0] Loss: [2.3132187128067017]
2019-04-05 14:02:21 INFO     Batch: [4/120] Epoch: [0] Loss: [2.3136311054229735]
2019-04-05 14:02:21 INFO     Batch: [5/120] Epoch: [0] Loss: [2.3134313424428306]
2019-04-05 14:02:21 INFO     Batch: [6/120] Epoch: [0] Loss: [2.31412478855678]
2019-04-05 14:02:21 INFO     Batch: [7/120] Epoch: [0] Loss: [2.312892884016037]
2019-04-05 14:02:21 INFO     Batch: [8/120] Epoch: [0] Loss: [2.312179856830173]
2019-04-05 14:02:21 INFO     Batch: [9/120] Epoch: [0] Loss: [2.312131094932556]
2019-04-05 14:02:21 INFO     Batch: [10/120] Epoch: [0] Loss: [2.312273307280107]
2019-04-05 14:02:21 INFO     Batch: [11/120] Epoch: [0] Loss: [2.3118716279665628]
2019-04-05 14:02:21 INFO     Batch: [12/120] Epoch: [0] Loss: [2.3118959023402286]
2019-04-05 14:02:21 INFO     Batch: [13/120] Epoch: [0] Loss: [2.311722312654768]
2019-04-05 14:02:21 INFO     Batch: [14/120] Epoch: [0] Loss: [2.3112815697987874]
2019-04-05 14:02:21 INFO     Batch: [15/120] Epoch: [0] Loss: [2.3111350685358047]
2019-04-05 14:02:22 INFO     Batch: [16/120] Epoch: [0] Loss: [2.3107790105483113]
2019-04-05 14:02:22 INFO     Batch: [17/120] Epoch: [0] Loss: [2.3105913268195257]
2019-04-05 14:02:22 INFO     Batch: [18/120] Epoch: [0] Loss: [2.3103522877944145]
2019-04-05 14:02:22 INFO     Batch: [19/120] Epoch: [0] Loss: [2.3100718379020693]
2019-04-05 14:02:22 INFO     Batch: [20/120] Epoch: [0] Loss: [2.3098261583419073]
2019-04-05 14:02:22 INFO     Batch: [21/120] Epoch: [0] Loss: [2.3100237412886186]
2019-04-05 14:02:22 INFO     Batch: [22/120] Epoch: [0] Loss: [2.310247348702472]
2019-04-05 14:02:22 INFO     Batch: [23/120] Epoch: [0] Loss: [2.3101991613705954]
2019-04-05 14:02:22 INFO     Batch: [24/120] Epoch: [0] Loss: [2.310102939605713]
2019-04-05 14:02:22 INFO     Batch: [25/120] Epoch: [0] Loss: [2.3102093659914456]
2019-04-05 14:02:22 INFO     Batch: [26/120] Epoch: [0] Loss: [2.3100738437087447]
2019-04-05 14:02:22 INFO     Batch: [27/120] Epoch: [0] Loss: [2.3098755989755904]
2019-04-05 14:02:22 INFO     Batch: [28/120] Epoch: [0] Loss: [2.309862054627517]
2019-04-05 14:02:23 INFO     Batch: [29/120] Epoch: [0] Loss: [2.3093647082646687]
2019-04-05 14:02:23 INFO     Batch: [30/120] Epoch: [0] Loss: [2.309308751936882]
2019-04-05 14:02:23 INFO     Batch: [31/120] Epoch: [0] Loss: [2.3090842217206955]
2019-04-05 14:02:23 INFO     Batch: [32/120] Epoch: [0] Loss: [2.309086041017012]
2019-04-05 14:02:23 INFO     Batch: [33/120] Epoch: [0] Loss: [2.3088912332759186]
2019-04-05 14:02:23 INFO     Batch: [34/120] Epoch: [0] Loss: [2.3086261204310827]
2019-04-05 14:02:23 INFO     Batch: [35/120] Epoch: [0] Loss: [2.3085096743371754]
2019-04-05 14:02:23 INFO     Batch: [36/120] Epoch: [0] Loss: [2.308340343269142]
2019-04-05 14:02:23 INFO     Batch: [37/120] Epoch: [0] Loss: [2.3080556580894873]
2019-04-05 14:02:23 INFO     Batch: [38/120] Epoch: [0] Loss: [2.3079263185843444]
2019-04-05 14:02:23 INFO     Batch: [39/120] Epoch: [0] Loss: [2.3078234434127807]
2019-04-05 14:02:23 INFO     Batch: [40/120] Epoch: [0] Loss: [2.30761200625722]
2019-04-05 14:02:23 INFO     Batch: [41/120] Epoch: [0] Loss: [2.3074537288574946]
2019-04-05 14:02:24 INFO     Batch: [42/120] Epoch: [0] Loss: [2.3072634741317395]
2019-04-05 14:02:24 INFO     Batch: [43/120] Epoch: [0] Loss: [2.3071419054811653]
2019-04-05 14:02:24 INFO     Batch: [44/120] Epoch: [0] Loss: [2.306950558556451]
2019-04-05 14:02:24 INFO     Batch: [45/120] Epoch: [0] Loss: [2.306675833204518]
2019-04-05 14:02:24 INFO     Batch: [46/120] Epoch: [0] Loss: [2.3065458815148534]
2019-04-05 14:02:24 INFO     Batch: [47/120] Epoch: [0] Loss: [2.3064777652422586]
2019-04-05 14:02:24 INFO     Batch: [48/120] Epoch: [0] Loss: [2.306384096340257]
2019-04-05 14:02:24 INFO     Batch: [49/120] Epoch: [0] Loss: [2.3061665868759156]
2019-04-05 14:02:24 INFO     Batch: [50/120] Epoch: [0] Loss: [2.3060507540609323]
2019-04-05 14:02:24 INFO     Batch: [51/120] Epoch: [0] Loss: [2.3058893588873057]
2019-04-05 14:02:24 INFO     Batch: [52/120] Epoch: [0] Loss: [2.3057011343398184]
2019-04-05 14:02:24 INFO     Batch: [53/120] Epoch: [0] Loss: [2.305491244351422]
2019-04-05 14:02:24 INFO     Batch: [54/120] Epoch: [0] Loss: [2.3053825161673807]
2019-04-05 14:02:25 INFO     Batch: [55/120] Epoch: [0] Loss: [2.305198290518352]
2019-04-05 14:02:25 INFO     Batch: [56/120] Epoch: [0] Loss: [2.3050272757546946]
2019-04-05 14:02:25 INFO     Batch: [57/120] Epoch: [0] Loss: [2.3048652163867294]
2019-04-05 14:02:25 INFO     Batch: [58/120] Epoch: [0] Loss: [2.3046351408554338]
2019-04-05 14:02:25 INFO     Batch: [59/120] Epoch: [0] Loss: [2.304486644268036]
2019-04-05 14:02:25 INFO     Batch: [60/120] Epoch: [0] Loss: [2.304323528633743]
2019-04-05 14:02:25 INFO     Batch: [61/120] Epoch: [0] Loss: [2.304213531555668]
2019-04-05 14:02:25 INFO     Batch: [62/120] Epoch: [0] Loss: [2.3040336540767123]
2019-04-05 14:02:25 INFO     Batch: [63/120] Epoch: [0] Loss: [2.3038857467472553]
2019-04-05 14:02:25 INFO     Batch: [64/120] Epoch: [0] Loss: [2.3036803832420936]
2019-04-05 14:02:25 INFO     Batch: [65/120] Epoch: [0] Loss: [2.3035116376298848]
2019-04-05 14:02:25 INFO     Batch: [66/120] Epoch: [0] Loss: [2.3033056437079584]
2019-04-05 14:02:25 INFO     Batch: [67/120] Epoch: [0] Loss: [2.3030555598876057]
2019-04-05 14:02:26 INFO     Batch: [68/120] Epoch: [0] Loss: [2.302866780239603]
2019-04-05 14:02:26 INFO     Batch: [69/120] Epoch: [0] Loss: [2.302662018367222]
2019-04-05 14:02:26 INFO     Batch: [70/120] Epoch: [0] Loss: [2.302479884993862]
2019-04-05 14:02:26 INFO     Batch: [71/120] Epoch: [0] Loss: [2.30228391289711]
2019-04-05 14:02:26 INFO     Batch: [72/120] Epoch: [0] Loss: [2.3021093264018018]
2019-04-05 14:02:26 INFO     Batch: [73/120] Epoch: [0] Loss: [2.3018814164239005]
2019-04-05 14:02:26 INFO     Batch: [74/120] Epoch: [0] Loss: [2.301642843882243]
2019-04-05 14:02:26 INFO     Batch: [75/120] Epoch: [0] Loss: [2.3014677951210425]
2019-04-05 14:02:26 INFO     Batch: [76/120] Epoch: [0] Loss: [2.301329315482796]
2019-04-05 14:02:26 INFO     Batch: [77/120] Epoch: [0] Loss: [2.3010846223586645]
2019-04-05 14:02:26 INFO     Batch: [78/120] Epoch: [0] Loss: [2.300911680052552]
2019-04-05 14:02:26 INFO     Batch: [79/120] Epoch: [0] Loss: [2.300678104162216]
2019-04-05 14:02:26 INFO     Batch: [80/120] Epoch: [0] Loss: [2.3004178794813743]
2019-04-05 14:02:27 INFO     Batch: [81/120] Epoch: [0] Loss: [2.300189963201197]
2019-04-05 14:02:27 INFO     Batch: [82/120] Epoch: [0] Loss: [2.300013441637338]
2019-04-05 14:02:27 INFO     Batch: [83/120] Epoch: [0] Loss: [2.2998058881078447]
2019-04-05 14:02:27 INFO     Batch: [84/120] Epoch: [0] Loss: [2.2996503942153033]
2019-04-05 14:02:27 INFO     Batch: [85/120] Epoch: [0] Loss: [2.2994471012159834]
2019-04-05 14:02:27 INFO     Batch: [86/120] Epoch: [0] Loss: [2.2992501834343217]
2019-04-05 14:02:27 INFO     Batch: [87/120] Epoch: [0] Loss: [2.2989891821687873]
2019-04-05 14:02:27 INFO     Batch: [88/120] Epoch: [0] Loss: [2.2987257523483104]
2019-04-05 14:02:27 INFO     Batch: [89/120] Epoch: [0] Loss: [2.298499896791246]
2019-04-05 14:02:27 INFO     Batch: [90/120] Epoch: [0] Loss: [2.2983269219870097]
2019-04-05 14:02:27 INFO     Batch: [91/120] Epoch: [0] Loss: [2.298083486764327]
2019-04-05 14:02:27 INFO     Batch: [92/120] Epoch: [0] Loss: [2.2978826389517835]
2019-04-05 14:02:27 INFO     Batch: [93/120] Epoch: [0] Loss: [2.2977087117256003]
2019-04-05 14:02:27 INFO     Batch: [94/120] Epoch: [0] Loss: [2.297464686945865]
2019-04-05 14:02:28 INFO     Batch: [95/120] Epoch: [0] Loss: [2.29719494531552]
2019-04-05 14:02:28 INFO     Batch: [96/120] Epoch: [0] Loss: [2.2969542532852016]
2019-04-05 14:02:28 INFO     Batch: [97/120] Epoch: [0] Loss: [2.29663407072729]
2019-04-05 14:02:28 INFO     Batch: [98/120] Epoch: [0] Loss: [2.2963864369825884]
2019-04-05 14:02:28 INFO     Batch: [99/120] Epoch: [0] Loss: [2.2961914277076723]
2019-04-05 14:02:28 INFO     Batch: [100/120] Epoch: [0] Loss: [2.29598874384814]
2019-04-05 14:02:28 INFO     Batch: [101/120] Epoch: [0] Loss: [2.295765053992178]
2019-04-05 14:02:28 INFO     Batch: [102/120] Epoch: [0] Loss: [2.295539811976905]
2019-04-05 14:02:28 INFO     Batch: [103/120] Epoch: [0] Loss: [2.2953277023938985]
2019-04-05 14:02:28 INFO     Batch: [104/120] Epoch: [0] Loss: [2.295092126301357]
