2019-04-14 18:38:45 INFO     Loading Data
2019-04-14 18:38:48 INFO     Model Setting Up
2019-04-14 18:38:54 INFO     train_dir : [../mnist/train]
2019-04-14 18:38:54 INFO     test_dir : [../mnist/test]
2019-04-14 18:38:54 INFO     save_dir : [./save]
2019-04-14 18:38:54 INFO     num_epochs : [500]
2019-04-14 18:38:54 INFO     batch_size : [300]
2019-04-14 18:38:54 INFO     num_points : [512]
2019-04-14 18:38:54 INFO     sigma : [0.05]
2019-04-14 18:38:54 INFO     log_interval : [1000]
2019-04-14 18:38:54 INFO     save_interval : [50]
2019-04-14 18:38:54 INFO     baselr : [5e-05]
2019-04-14 18:38:54 INFO     density_radius : [0.2]
2019-04-14 18:38:54 INFO     feature_out1 : [8]
2019-04-14 18:38:54 INFO     feature_out2 : [16]
2019-04-14 18:38:54 INFO     feature_out3 : [32]
2019-04-14 18:38:54 INFO     feature_out4 : [64]
2019-04-14 18:38:54 INFO     feature_out5 : [128]
2019-04-14 18:38:54 INFO     num_classes : [10]
2019-04-14 18:38:54 INFO     bandwidth_0 : [10]
2019-04-14 18:38:54 INFO     bandwidth_out1 : [10]
2019-04-14 18:38:54 INFO     bandwidth_out2 : [8]
2019-04-14 18:38:54 INFO     bandwidth_out3 : [6]
2019-04-14 18:38:54 INFO     bandwidth_out4 : [4]
2019-04-14 18:38:54 INFO     bandwidth_out5 : [2]
2019-04-14 18:38:54 INFO     resume_training : [0]
2019-04-14 18:38:54 INFO     Start Training
2019-04-14 18:38:54 INFO     Saved model checkpoints into ./save/2019-04-14_18-38-54-model.ckpt...
2019-04-14 18:39:01 INFO     Batch: [0/200] Epoch: [0] Loss: [2.3060028553009033]
2019-04-14 18:39:02 INFO     Batch: [1/200] Epoch: [0] Loss: [2.3096624612808228]
2019-04-14 18:39:02 INFO     Batch: [2/200] Epoch: [0] Loss: [2.307497978210449]
2019-04-14 18:39:02 INFO     Batch: [3/200] Epoch: [0] Loss: [2.307093620300293]
2019-04-14 18:39:02 INFO     Batch: [4/200] Epoch: [0] Loss: [2.304977226257324]
2019-04-14 18:39:03 INFO     Batch: [5/200] Epoch: [0] Loss: [2.30362335840861]
2019-04-14 18:39:03 INFO     Batch: [6/200] Epoch: [0] Loss: [2.30250688961574]
2019-04-14 18:39:03 INFO     Batch: [7/200] Epoch: [0] Loss: [2.301165074110031]
2019-04-14 18:39:03 INFO     Batch: [8/200] Epoch: [0] Loss: [2.2990354696909585]
2019-04-14 18:39:04 INFO     Batch: [9/200] Epoch: [0] Loss: [2.2992721796035767]
2019-04-14 18:39:04 INFO     Batch: [10/200] Epoch: [0] Loss: [2.2988323081623423]
2019-04-14 18:39:04 INFO     Batch: [11/200] Epoch: [0] Loss: [2.298136552174886]
2019-04-14 18:39:04 INFO     Batch: [12/200] Epoch: [0] Loss: [2.2973024478325477]
2019-04-14 18:39:05 INFO     Batch: [13/200] Epoch: [0] Loss: [2.2963007347924367]
2019-04-14 18:39:05 INFO     Batch: [14/200] Epoch: [0] Loss: [2.295635954538981]
2019-04-14 18:39:05 INFO     Batch: [15/200] Epoch: [0] Loss: [2.295161098241806]
2019-04-14 18:39:06 INFO     Batch: [16/200] Epoch: [0] Loss: [2.2947893142700195]
2019-04-14 18:39:06 INFO     Batch: [17/200] Epoch: [0] Loss: [2.2943358951144748]
2019-04-14 18:39:06 INFO     Batch: [18/200] Epoch: [0] Loss: [2.2936826379675614]
2019-04-14 18:39:06 INFO     Batch: [19/200] Epoch: [0] Loss: [2.293216371536255]
2019-04-14 18:39:07 INFO     Batch: [20/200] Epoch: [0] Loss: [2.292997723533994]
2019-04-14 18:39:07 INFO     Batch: [21/200] Epoch: [0] Loss: [2.2920064492659136]
2019-04-14 18:39:07 INFO     Batch: [22/200] Epoch: [0] Loss: [2.2911709080571714]
2019-04-14 18:39:07 INFO     Batch: [23/200] Epoch: [0] Loss: [2.290689061085383]
2019-04-14 18:39:08 INFO     Batch: [24/200] Epoch: [0] Loss: [2.2906564617156984]
2019-04-14 18:39:08 INFO     Batch: [25/200] Epoch: [0] Loss: [2.2898887120760403]
2019-04-14 18:39:08 INFO     Batch: [26/200] Epoch: [0] Loss: [2.289347012837728]
2019-04-14 18:39:08 INFO     Batch: [27/200] Epoch: [0] Loss: [2.2886685643877303]
2019-04-14 18:39:09 INFO     Batch: [28/200] Epoch: [0] Loss: [2.2880603116134117]
2019-04-14 18:39:09 INFO     Batch: [29/200] Epoch: [0] Loss: [2.2873626708984376]
2019-04-14 18:39:09 INFO     Batch: [30/200] Epoch: [0] Loss: [2.286678168081468]
2019-04-14 18:39:10 INFO     Batch: [31/200] Epoch: [0] Loss: [2.2860081046819687]
2019-04-14 18:39:10 INFO     Batch: [32/200] Epoch: [0] Loss: [2.285215717373472]
2019-04-14 18:39:10 INFO     Batch: [33/200] Epoch: [0] Loss: [2.284475529895109]
2019-04-14 18:39:10 INFO     Batch: [34/200] Epoch: [0] Loss: [2.283766521726336]
2019-04-14 18:39:11 INFO     Batch: [35/200] Epoch: [0] Loss: [2.282974362373352]
2019-04-14 18:39:11 INFO     Batch: [36/200] Epoch: [0] Loss: [2.2824934495461955]
2019-04-14 18:39:11 INFO     Batch: [37/200] Epoch: [0] Loss: [2.2816813682254993]
2019-04-14 18:39:11 INFO     Batch: [38/200] Epoch: [0] Loss: [2.2812742392222085]
2019-04-14 18:39:12 INFO     Batch: [39/200] Epoch: [0] Loss: [2.28070148229599]
2019-04-14 18:39:12 INFO     Batch: [40/200] Epoch: [0] Loss: [2.280100299090874]
2019-04-14 18:39:12 INFO     Batch: [41/200] Epoch: [0] Loss: [2.2795049803597585]
2019-04-14 18:39:12 INFO     Batch: [42/200] Epoch: [0] Loss: [2.2790651598642038]
2019-04-14 18:39:13 INFO     Batch: [43/200] Epoch: [0] Loss: [2.278269122947346]
2019-04-14 18:39:13 INFO     Batch: [44/200] Epoch: [0] Loss: [2.277393987443712]
2019-04-14 18:39:13 INFO     Batch: [45/200] Epoch: [0] Loss: [2.276648837587108]
2019-04-14 18:39:14 INFO     Batch: [46/200] Epoch: [0] Loss: [2.276061636336306]
2019-04-14 18:39:14 INFO     Batch: [47/200] Epoch: [0] Loss: [2.275317966938019]
2019-04-14 18:39:14 INFO     Batch: [48/200] Epoch: [0] Loss: [2.2747970892458547]
2019-04-14 18:39:14 INFO     Batch: [49/200] Epoch: [0] Loss: [2.274278049468994]
2019-04-14 18:39:15 INFO     Batch: [50/200] Epoch: [0] Loss: [2.273721021764419]
2019-04-14 18:39:15 INFO     Batch: [51/200] Epoch: [0] Loss: [2.2730407256346483]
2019-04-14 18:39:15 INFO     Batch: [52/200] Epoch: [0] Loss: [2.272473285783012]
2019-04-14 18:39:15 INFO     Batch: [53/200] Epoch: [0] Loss: [2.2718509391502097]
2019-04-14 18:39:16 INFO     Batch: [54/200] Epoch: [0] Loss: [2.271128611131148]
