2019-07-24 18:31:53 INFO     Loading Data
2019-07-24 18:31:55 INFO     Model Setting Up
2019-07-24 18:33:34 INFO     train_dir : [../datasets/mnist/train]
2019-07-24 18:33:34 INFO     test_dir : [../datasets/mnist/test]
2019-07-24 18:33:34 INFO     save_dir : [./save]
2019-07-24 18:33:34 INFO     gpu : [2]
2019-07-24 18:33:34 INFO     num_epochs : [200]
2019-07-24 18:33:34 INFO     batch_size : [256]
2019-07-24 18:33:34 INFO     num_points : [512]
2019-07-24 18:33:34 INFO     visualize : [False]
2019-07-24 18:33:34 INFO     log_interval : [1000]
2019-07-24 18:33:34 INFO     save_interval : [20]
2019-07-24 18:33:34 INFO     baselr : [5e-05]
2019-07-24 18:33:34 INFO     density_radius : [0.2]
2019-07-24 18:33:34 INFO     num_grids : [3]
2019-07-24 18:33:34 INFO     base_radius : [1]
2019-07-24 18:33:34 INFO     static_sigma : [0.05]
2019-07-24 18:33:34 INFO     use_static_sigma : [False]
2019-07-24 18:33:34 INFO     use_weights : [False]
2019-07-24 18:33:34 INFO     sigma_layer_diff : [True]
2019-07-24 18:33:34 INFO     feature_out1 : [8]
2019-07-24 18:33:34 INFO     feature_out2 : [16]
2019-07-24 18:33:34 INFO     feature_out3 : [32]
2019-07-24 18:33:34 INFO     feature_out4 : [64]
2019-07-24 18:33:34 INFO     feature_out5 : [128]
2019-07-24 18:33:34 INFO     num_classes : [10]
2019-07-24 18:33:34 INFO     num_so3_layers : [3]
2019-07-24 18:33:34 INFO     bandwidth_0 : [10]
2019-07-24 18:33:34 INFO     bandwidth_out1 : [10]
2019-07-24 18:33:34 INFO     bandwidth_out2 : [8]
2019-07-24 18:33:34 INFO     bandwidth_out3 : [6]
2019-07-24 18:33:34 INFO     bandwidth_out4 : [4]
2019-07-24 18:33:34 INFO     bandwidth_out5 : [2]
2019-07-24 18:33:34 INFO     resume_training : [0]
2019-07-24 18:33:34 INFO     Start Training
2019-07-24 18:34:36 INFO     Batch: [0/235] Epoch: [0] Loss: [2.2821223735809326]
2019-07-24 18:34:38 INFO     Batch: [1/235] Epoch: [0] Loss: [2.2805135250091553]
2019-07-24 18:34:39 INFO     Batch: [2/235] Epoch: [0] Loss: [2.279984712600708]
2019-07-24 18:34:46 INFO     Batch: [3/235] Epoch: [0] Loss: [2.2806469202041626]
2019-07-24 18:34:47 INFO     Batch: [4/235] Epoch: [0] Loss: [2.282431650161743]
2019-07-24 18:34:49 INFO     Batch: [5/235] Epoch: [0] Loss: [2.28397528330485]
2019-07-24 18:34:50 INFO     Batch: [6/235] Epoch: [0] Loss: [2.2827258791242326]
2019-07-24 18:34:50 INFO     Batch: [7/235] Epoch: [0] Loss: [2.2814954221248627]
2019-07-24 18:34:52 INFO     Batch: [8/235] Epoch: [0] Loss: [2.28050963083903]
2019-07-24 18:34:52 INFO     Batch: [9/235] Epoch: [0] Loss: [2.278871703147888]
2019-07-24 18:34:52 INFO     Batch: [10/235] Epoch: [0] Loss: [2.2778954939408735]
2019-07-24 18:34:53 INFO     Batch: [11/235] Epoch: [0] Loss: [2.2764857610066733]
2019-07-24 18:34:53 INFO     Batch: [12/235] Epoch: [0] Loss: [2.2758499475625844]
2019-07-24 18:34:53 INFO     Batch: [13/235] Epoch: [0] Loss: [2.274973750114441]
2019-07-24 18:34:53 INFO     Batch: [14/235] Epoch: [0] Loss: [2.274165646235148]
2019-07-24 18:34:54 INFO     Batch: [15/235] Epoch: [0] Loss: [2.27324478328228]
2019-07-24 18:34:54 INFO     Batch: [16/235] Epoch: [0] Loss: [2.2722407930037556]
2019-07-24 18:34:54 INFO     Batch: [17/235] Epoch: [0] Loss: [2.271752569410536]
2019-07-24 18:34:55 INFO     Batch: [18/235] Epoch: [0] Loss: [2.270829175647936]
2019-07-24 18:34:55 INFO     Batch: [19/235] Epoch: [0] Loss: [2.269491422176361]
2019-07-24 18:34:55 INFO     Batch: [20/235] Epoch: [0] Loss: [2.268866005397978]
2019-07-24 18:34:56 INFO     Batch: [21/235] Epoch: [0] Loss: [2.2673929171128706]
2019-07-24 18:34:56 INFO     Batch: [22/235] Epoch: [0] Loss: [2.2665238484092383]
2019-07-24 18:34:56 INFO     Batch: [23/235] Epoch: [0] Loss: [2.265846937894821]
2019-07-24 18:34:56 INFO     Batch: [24/235] Epoch: [0] Loss: [2.2651127910614015]
2019-07-24 18:34:57 INFO     Batch: [25/235] Epoch: [0] Loss: [2.264530924650339]
2019-07-24 18:34:57 INFO     Batch: [26/235] Epoch: [0] Loss: [2.263910487846092]
2019-07-24 18:34:57 INFO     Batch: [27/235] Epoch: [0] Loss: [2.2627525414739336]
2019-07-24 18:34:58 INFO     Batch: [28/235] Epoch: [0] Loss: [2.2614156295513284]
2019-07-24 18:34:58 INFO     Batch: [29/235] Epoch: [0] Loss: [2.2602749268213906]
2019-07-24 18:34:58 INFO     Batch: [30/235] Epoch: [0] Loss: [2.259402951886577]
2019-07-24 18:34:58 INFO     Batch: [31/235] Epoch: [0] Loss: [2.258524499833584]
2019-07-24 18:34:59 INFO     Batch: [32/235] Epoch: [0] Loss: [2.257540327129942]
2019-07-24 18:34:59 INFO     Batch: [33/235] Epoch: [0] Loss: [2.2570742859559902]
2019-07-24 18:34:59 INFO     Batch: [34/235] Epoch: [0] Loss: [2.256464467729841]
2019-07-24 18:35:00 INFO     Batch: [35/235] Epoch: [0] Loss: [2.255431373914083]
2019-07-24 18:35:00 INFO     Batch: [36/235] Epoch: [0] Loss: [2.2547565215342753]
2019-07-24 18:35:00 INFO     Batch: [37/235] Epoch: [0] Loss: [2.2539428660744116]
2019-07-24 18:35:00 INFO     Batch: [38/235] Epoch: [0] Loss: [2.2528743193699765]
2019-07-24 18:35:01 INFO     Batch: [39/235] Epoch: [0] Loss: [2.251671755313873]
2019-07-24 18:35:01 INFO     Batch: [40/235] Epoch: [0] Loss: [2.2510572642814823]
2019-07-24 18:35:01 INFO     Batch: [41/235] Epoch: [0] Loss: [2.2499062220255532]
2019-07-24 18:35:02 INFO     Batch: [42/235] Epoch: [0] Loss: [2.249131163885427]
2019-07-24 18:35:02 INFO     Batch: [43/235] Epoch: [0] Loss: [2.248409991914576]
2019-07-24 18:35:02 INFO     Batch: [44/235] Epoch: [0] Loss: [2.2474799897935656]
2019-07-24 18:35:03 INFO     Batch: [45/235] Epoch: [0] Loss: [2.24666688753211]
2019-07-24 18:35:03 INFO     Batch: [46/235] Epoch: [0] Loss: [2.2458163119376975]
