2019-04-01 21:15:30 INFO     Loading Data
2019-04-01 21:15:31 INFO     Model Setting Up
2019-04-01 21:15:39 INFO     Start Training
2019-04-01 21:15:48 INFO     Batch: [0/120] Epoch: [0] Loss: [2.3678154945373535]
2019-04-01 21:15:50 INFO     Accuracy: [0.04527272727272727]

2019-04-01 21:15:50 INFO     Batch: [1/120] Epoch: [0] Loss: [2.363833785057068]
2019-04-01 21:15:50 INFO     Batch: [2/120] Epoch: [0] Loss: [2.3637022972106934]
2019-04-01 21:15:50 INFO     Batch: [3/120] Epoch: [0] Loss: [2.3674281239509583]
2019-04-01 21:15:50 INFO     Batch: [4/120] Epoch: [0] Loss: [2.365166187286377]
2019-04-01 21:15:50 INFO     Batch: [5/120] Epoch: [0] Loss: [2.36232852935791]
2019-04-01 21:15:50 INFO     Batch: [6/120] Epoch: [0] Loss: [2.361264944076538]
2019-04-01 21:15:50 INFO     Batch: [7/120] Epoch: [0] Loss: [2.359945148229599]
2019-04-01 21:15:51 INFO     Batch: [8/120] Epoch: [0] Loss: [2.360684315363566]
2019-04-01 21:15:51 INFO     Batch: [9/120] Epoch: [0] Loss: [2.360224413871765]
2019-04-01 21:15:51 INFO     Batch: [10/120] Epoch: [0] Loss: [2.358146233992143]
2019-04-01 21:15:51 INFO     Batch: [11/120] Epoch: [0] Loss: [2.357589145501455]
2019-04-01 21:15:51 INFO     Batch: [12/120] Epoch: [0] Loss: [2.357649858181293]
2019-04-01 21:15:51 INFO     Batch: [13/120] Epoch: [0] Loss: [2.3561983619417464]
2019-04-01 21:15:52 INFO     Batch: [14/120] Epoch: [0] Loss: [2.3555201053619386]
2019-04-01 21:15:52 INFO     Batch: [15/120] Epoch: [0] Loss: [2.355071246623993]
2019-04-01 21:15:52 INFO     Batch: [16/120] Epoch: [0] Loss: [2.353137226665721]
2019-04-01 21:15:52 INFO     Batch: [17/120] Epoch: [0] Loss: [2.352269424332513]
2019-04-01 21:15:52 INFO     Batch: [18/120] Epoch: [0] Loss: [2.35157437073557]
2019-04-01 21:15:52 INFO     Batch: [19/120] Epoch: [0] Loss: [2.3507105112075806]
2019-04-01 21:15:52 INFO     Batch: [20/120] Epoch: [0] Loss: [2.3493557430448986]
2019-04-01 21:15:52 INFO     Batch: [21/120] Epoch: [0] Loss: [2.348027294332331]
2019-04-01 21:15:53 INFO     Batch: [22/120] Epoch: [0] Loss: [2.346808153650035]
2019-04-01 21:15:53 INFO     Batch: [23/120] Epoch: [0] Loss: [2.345602442820867]
2019-04-01 21:15:53 INFO     Batch: [24/120] Epoch: [0] Loss: [2.3446392822265625]
2019-04-01 21:15:53 INFO     Batch: [25/120] Epoch: [0] Loss: [2.343673825263977]
2019-04-01 21:15:53 INFO     Batch: [26/120] Epoch: [0] Loss: [2.342283346034862]
2019-04-01 21:15:53 INFO     Batch: [27/120] Epoch: [0] Loss: [2.3412462983812605]
2019-04-01 21:15:53 INFO     Batch: [28/120] Epoch: [0] Loss: [2.3400539283094735]
2019-04-01 21:15:54 INFO     Batch: [29/120] Epoch: [0] Loss: [2.3387284835179645]
2019-04-01 21:15:54 INFO     Batch: [30/120] Epoch: [0] Loss: [2.3370350022469797]
2019-04-01 21:15:54 INFO     Batch: [31/120] Epoch: [0] Loss: [2.336113825440407]
2019-04-01 21:15:54 INFO     Batch: [32/120] Epoch: [0] Loss: [2.334837299404722]
2019-04-01 21:15:54 INFO     Batch: [33/120] Epoch: [0] Loss: [2.3337254874846516]
2019-04-01 21:15:54 INFO     Batch: [34/120] Epoch: [0] Loss: [2.332573052815029]
2019-04-01 21:15:54 INFO     Batch: [35/120] Epoch: [0] Loss: [2.331784983476003]
2019-04-01 21:15:55 INFO     Batch: [36/120] Epoch: [0] Loss: [2.3304902347358496]
2019-04-01 21:15:55 INFO     Batch: [37/120] Epoch: [0] Loss: [2.3291950476797005]
2019-04-01 21:15:55 INFO     Batch: [38/120] Epoch: [0] Loss: [2.3281238079071045]
2019-04-01 21:15:55 INFO     Batch: [39/120] Epoch: [0] Loss: [2.327205312252045]
2019-04-01 21:15:55 INFO     Batch: [40/120] Epoch: [0] Loss: [2.3259037122493837]
2019-04-01 21:15:55 INFO     Batch: [41/120] Epoch: [0] Loss: [2.3249270972751437]
2019-04-01 21:15:55 INFO     Batch: [42/120] Epoch: [0] Loss: [2.3238176578699155]
2019-04-01 21:15:56 INFO     Batch: [43/120] Epoch: [0] Loss: [2.3224912719293074]
