2019-07-10 06:26:24 INFO     Loading Data
2019-07-10 06:26:25 INFO     Model Setting Up
2019-07-10 06:26:40 INFO     train_dir : [../dataset/mnist/train]
2019-07-10 06:26:40 INFO     test_dir : [../dataset/mnist/test]
2019-07-10 06:26:40 INFO     save_dir : [./save]
2019-07-10 06:26:40 INFO     gpu : [2,3,4]
2019-07-10 06:26:40 INFO     num_epochs : [300]
2019-07-10 06:26:40 INFO     batch_size : [64]
2019-07-10 06:26:40 INFO     num_points : [512]
2019-07-10 06:26:40 INFO     visualize : [False]
2019-07-10 06:26:40 INFO     log_interval : [1000]
2019-07-10 06:26:40 INFO     save_interval : [20]
2019-07-10 06:26:40 INFO     baselr : [5e-05]
2019-07-10 06:26:40 INFO     density_radius : [0.2]
2019-07-10 06:26:40 INFO     cube_size : [2]
2019-07-10 06:26:40 INFO     num_grids : [3]
2019-07-10 06:26:40 INFO     base_radius : [1]
2019-07-10 06:26:40 INFO     static_sigma : [0.05]
2019-07-10 06:26:40 INFO     use_static_sigma : [False]
2019-07-10 06:26:40 INFO     use_weights : [False]
2019-07-10 06:26:40 INFO     sigma_layer_diff : [True]
2019-07-10 06:26:40 INFO     feature_out1 : [8]
2019-07-10 06:26:40 INFO     feature_out2 : [16]
2019-07-10 06:26:40 INFO     feature_out3 : [32]
2019-07-10 06:26:40 INFO     feature_out4 : [64]
2019-07-10 06:26:40 INFO     feature_out5 : [128]
2019-07-10 06:26:40 INFO     num_classes : [10]
2019-07-10 06:26:40 INFO     num_so3_layers : [3]
2019-07-10 06:26:40 INFO     bandwidth_0 : [10]
2019-07-10 06:26:40 INFO     bandwidth_out1 : [10]
2019-07-10 06:26:40 INFO     bandwidth_out2 : [8]
2019-07-10 06:26:40 INFO     bandwidth_out3 : [6]
2019-07-10 06:26:40 INFO     bandwidth_out4 : [4]
2019-07-10 06:26:40 INFO     bandwidth_out5 : [2]
2019-07-10 06:26:40 INFO     resume_training : [0]
2019-07-10 06:26:40 INFO     Start Training
2019-07-10 06:26:47 INFO     Batch: [0/938] Epoch: [0] Loss: [2.342200994491577]
2019-07-10 06:26:48 INFO     Batch: [1/938] Epoch: [0] Loss: [2.361082434654236]
2019-07-10 06:26:49 INFO     Batch: [2/938] Epoch: [0] Loss: [2.3537240028381348]
2019-07-10 06:26:49 INFO     Batch: [3/938] Epoch: [0] Loss: [2.339720368385315]
2019-07-10 06:26:50 INFO     Batch: [4/938] Epoch: [0] Loss: [2.337875175476074]
2019-07-10 06:26:51 INFO     Batch: [5/938] Epoch: [0] Loss: [2.333434581756592]
2019-07-10 06:26:51 INFO     Batch: [6/938] Epoch: [0] Loss: [2.3349825654711043]
2019-07-10 06:26:52 INFO     Batch: [7/938] Epoch: [0] Loss: [2.326977789402008]
2019-07-10 06:26:53 INFO     Batch: [8/938] Epoch: [0] Loss: [2.3274238109588623]
2019-07-10 06:26:53 INFO     Batch: [9/938] Epoch: [0] Loss: [2.318883538246155]
2019-07-10 06:26:54 INFO     Batch: [10/938] Epoch: [0] Loss: [2.312044143676758]
2019-07-10 06:26:55 INFO     Batch: [11/938] Epoch: [0] Loss: [2.307591458161672]
2019-07-10 06:26:55 INFO     Batch: [12/938] Epoch: [0] Loss: [2.3023411677433896]
2019-07-10 06:26:56 INFO     Batch: [13/938] Epoch: [0] Loss: [2.292577862739563]
2019-07-10 06:26:57 INFO     Batch: [14/938] Epoch: [0] Loss: [2.289472770690918]
2019-07-10 06:26:57 INFO     Batch: [15/938] Epoch: [0] Loss: [2.2860445231199265]
2019-07-10 06:26:58 INFO     Batch: [16/938] Epoch: [0] Loss: [2.2840619928696575]
2019-07-10 06:26:59 INFO     Batch: [17/938] Epoch: [0] Loss: [2.2824536561965942]
2019-07-10 06:27:00 INFO     Batch: [18/938] Epoch: [0] Loss: [2.2805442810058594]
2019-07-10 06:27:00 INFO     Batch: [19/938] Epoch: [0] Loss: [2.275132584571838]
