2019-08-06 13:45:04 INFO     Loading Data
2019-08-06 13:45:08 INFO     Model Setting Up
2019-08-06 13:46:06 INFO     train_dir : [/home/lishixuan001/ICSI/datasets/mnist/train]
2019-08-06 13:46:06 INFO     test_dir : [/home/lishixuan001/ICSI/datasets/mnist/test]
2019-08-06 13:46:06 INFO     save_dir : [./save]
2019-08-06 13:46:06 INFO     gpu : [0]
2019-08-06 13:46:06 INFO     num_epochs : [500]
2019-08-06 13:46:06 INFO     batch_size : [256]
2019-08-06 13:46:06 INFO     num_points : [512]
2019-08-06 13:46:06 INFO     visualize : [False]
2019-08-06 13:46:06 INFO     save_model : [False]
2019-08-06 13:46:06 INFO     log_interval : [1000]
2019-08-06 13:46:06 INFO     save_interval : [20]
2019-08-06 13:46:06 INFO     baselr : [5e-05]
2019-08-06 13:46:06 INFO     density_radius : [0.2]
2019-08-06 13:46:06 INFO     num_grids : [3]
2019-08-06 13:46:06 INFO     base_radius : [1]
2019-08-06 13:46:06 INFO     static_sigma : [0.05]
2019-08-06 13:46:06 INFO     use_static_sigma : [False]
2019-08-06 13:46:06 INFO     use_weights : [False]
2019-08-06 13:46:06 INFO     sigma_layer_diff : [True]
2019-08-06 13:46:06 INFO     feature_out1 : [8]
2019-08-06 13:46:06 INFO     feature_out2 : [16]
2019-08-06 13:46:06 INFO     feature_out3 : [32]
2019-08-06 13:46:06 INFO     feature_out4 : [64]
2019-08-06 13:46:06 INFO     feature_out5 : [128]
2019-08-06 13:46:06 INFO     num_classes : [10]
2019-08-06 13:46:06 INFO     num_so3_layers : [3]
2019-08-06 13:46:06 INFO     bandwidth_0 : [10]
2019-08-06 13:46:06 INFO     bandwidth_out1 : [10]
2019-08-06 13:46:06 INFO     bandwidth_out2 : [8]
2019-08-06 13:46:06 INFO     bandwidth_out3 : [6]
2019-08-06 13:46:06 INFO     bandwidth_out4 : [4]
2019-08-06 13:46:06 INFO     bandwidth_out5 : [2]
2019-08-06 13:46:06 INFO     resume_training : [0]
2019-08-06 13:46:06 INFO     Start Training
2019-08-06 13:46:46 INFO     Batch: [0/235] Epoch: [0] Loss: [2.3215172290802]
2019-08-06 13:46:46 INFO     Batch: [1/235] Epoch: [0] Loss: [2.3172041177749634]
2019-08-06 13:46:47 INFO     Batch: [2/235] Epoch: [0] Loss: [2.3134117921193442]
2019-08-06 13:46:50 INFO     Batch: [3/235] Epoch: [0] Loss: [2.309781551361084]
2019-08-06 13:46:50 INFO     Batch: [4/235] Epoch: [0] Loss: [2.3090123176574706]
2019-08-06 13:46:50 INFO     Batch: [5/235] Epoch: [0] Loss: [2.3025559186935425]
2019-08-06 13:46:50 INFO     Batch: [6/235] Epoch: [0] Loss: [2.299320868083409]
2019-08-06 13:46:51 INFO     Batch: [7/235] Epoch: [0] Loss: [2.2967492043972015]
2019-08-06 13:46:51 INFO     Batch: [8/235] Epoch: [0] Loss: [2.2952848540412054]
2019-08-06 13:46:51 INFO     Batch: [9/235] Epoch: [0] Loss: [2.2928985357284546]
2019-08-06 13:46:52 INFO     Batch: [10/235] Epoch: [0] Loss: [2.2902144518765537]
2019-08-06 13:46:52 INFO     Batch: [11/235] Epoch: [0] Loss: [2.287814120451609]
